ID_REF	Mann1_4hr	Mann2_4hr	Mann3_4hr	Mann1_12hr	Mann2_12hr	Mann3_12hr	Mann1_24hr	Mann2_24hr	Mann3_24hr	MGd1_4hr	MGd2_4hr	MGd3_4hr	MGd1_12hr	MGd2_12hr	MGd3_12hr	MGd1_24hr	MGd2_24hr	MGd3_24hr
203186_s_at	2298.8	2032.6	4245.6	1623.4	1992.0	4253.9	2210.3	1882.3	3265.7	2211.4	2333.3	4109.3	2317.5	2455.9	4520.1	1651.3	1754.5	3289.6
217728_at	12410.8	9146.8	11804.5	9418.3	12158.6	10159.4	11292.8	8150.4	11552.4	11961.3	8784.2	10374.0	11108.9	10955.3	9555.6	10319.1	6109.0	8878.4
200872_at	6141.7	6205.9	6262.3	5248.9	6593.9	7158.6	5491.1	5853.1	5793.8	5653.6	6000.5	6404.0	5518.5	7038.3	6763.8	4883.3	5177.1	5473.9
200660_at	3143.4	2136.7	2292.5	3460.4	3523.8	2703.5	3358.0	2787.9	3126.8	2938.7	2711.1	2609.7	3017.4	2368.6	2961.9	2760.1	2639.4	2208.2
202598_at	707.1	850.0	859.8	674.7	817.1	756.9	777.6	665.6	702.9	730.8	689.8	626.4	820.3	715.9	912.0	687.6	617.6	747.9
204351_at	4854.1	3943.0	4030.3	4337.8	4780.3	4015.4	5053.0	4173.3	3646.2	4401.2	4589.0	3054.0	3699.3	4470.7	4080.5	3872.7	3146.6	3012.1
202357_s_at	124.8	447.2	367.4	275.0	331.0	340.3	316.4	50.0	179.8	337.8	228.2	209.8	138.8	310.2	244.7	234.0	227.1	245.9
214585_s_at	104.8	389.8	409.7	125.2	369.6	231.3	579.0	299.3	451.2	301.1	367.5	299.4	352.0	562.8	352.4	372.1	347.7	236.4
201748_s_at	305.3	401.9	307.4	410.0	316.8	365.6	267.8	567.2	261.4	321.7	355.3	306.7	372.6	329.7	198.8	319.1	443.0	263.5
210377_at	284.0	118.0	223.1	481.8	227.6	165.8	191.4	97.2	198.1	217.6	175.5	111.8	146.8	100.0	220.9	185.9	202.7	242.0
213283_s_at	98.1	188.4	290.8	91.8	79.2	124.9	112.5	151.8	221.0	153.0	234.5	338.8	105.4	248.1	281.8	184.2	128.4	231.4
206106_at	244.1	163.3	232.6	186.9	164.0	145.9	248.4	242.1	122.0	182.9	81.8	179.1	174.7	205.5	72.1	115.9	87.1	53.5
200802_at	1519.4	1877.2	1905.8	1829.2	1820.5	2133.2	1619.7	1823.3	1596.2	1375.4	1448.4	1386.6	1592.4	2294.9	1874.9	1794.7	1738.6	1938.1
203227_s_at	464.1	176.7	211.3	426.7	334.7	468.7	415.3	410.5	580.4	489.6	345.5	416.4	243.6	145.7	141.3	485.5	386.2	292.5
210592_s_at	8905.0	4648.8	5355.0	6618.4	6145.0	7350.9	7263.7	4356.4	5717.4	9483.9	6406.5	5061.6	6602.3	4954.0	4590.3	7515.9	5743.5	5004.8
219444_at	156.4	152.1	297.3	112.0	78.5	225.5	206.3	387.9	229.5	198.0	178.9	132.2	297.7	186.6	264.4	226.6	259.9	158.9
39835_at	158.8	424.6	65.1	50.0	185.5	50.0	119.0	122.6	240.0	181.2	284.4	132.3	199.4	188.5	253.4	186.7	110.1	80.6
209146_at	173.2	145.3	114.2	254.7	280.9	172.8	194.2	195.3	257.9	278.4	226.4	228.8	332.6	68.1	126.8	217.3	157.8	256.8
211423_s_at	179.3	160.1	394.6	173.6	128.3	184.1	120.7	132.3	187.6	139.1	260.7	201.8	260.7	133.9	156.6	247.2	285.3	132.4
202622_s_at	334.9	117.1	301.2	372.9	264.2	311.2	352.5	259.7	266.4	217.6	154.5	300.2	235.2	143.6	309.7	380.2	199.2	253.5
200832_s_at	722.9	974.9	890.9	704.8	1093.1	938.7	960.0	587.0	683.2	788.6	611.4	828.1	753.1	705.3	886.0	856.0	763.9	795.5
211709_s_at	50.1	135.7	160.2	50.0	78.2	270.4	50.0	144.0	95.0	70.4	50.0	123.9	121.1	187.1	193.4	204.2	50.0	152.6
218793_s_at	124.5	50.0	50.0	50.0	50.0	116.5	71.7	50.0	50.0	140.2	166.4	122.9	62.9	172.0	169.2	137.5	50.0	86.8
205508_at	141.3	283.9	136.9	131.1	104.0	232.6	152.7	200.4	158.4	65.4	304.9	259.1	135.8	114.5	254.4	193.7	88.5	137.5
208578_at	125.4	248.5	132.0	278.6	127.4	404.0	125.9	120.3	291.5	204.0	78.0	227.1	69.4	226.4	200.1	130.6	216.2	347.1
203453_at	270.9	218.2	363.6	309.8	278.7	265.7	295.8	211.4	276.0	505.8	169.1	245.2	285.6	320.8	423.5	155.0	191.5	324.9
211883_x_at	244.8	243.1	129.5	400.5	217.2	200.3	142.5	260.7	261.7	247.1	151.3	160.7	257.2	230.7	138.1	80.9	238.9	181.6
201339_s_at	559.9	377.0	754.4	874.5	681.9	771.3	724.1	694.6	649.4	738.4	631.8	639.3	618.7	546.4	750.2	531.8	484.1	609.0
204741_at	49.0	50.0	132.2	208.2	76.4	289.5	92.9	153.1	50.0	159.2	247.1	240.6	87.8	50.0	50.0	157.0	142.3	126.8
211725_s_at	584.4	291.1	393.7	229.9	327.5	444.4	297.4	327.3	482.0	369.8	388.1	501.4	294.8	444.3	425.5	261.6	301.3	446.7
214974_x_at	1467.6	403.7	749.2	1211.9	726.3	449.1	1321.0	488.3	1399.9	1652.6	997.6	559.5	1349.6	349.6	324.4	1601.1	973.7	487.7
201286_at	448.6	712.7	899.8	660.9	743.7	733.9	601.6	584.4	602.4	600.9	534.9	555.5	580.3	579.2	897.3	385.7	518.6	428.0
219205_at	67.0	50.0	140.8	124.9	50.0	246.5	91.7	214.1	246.1	183.1	249.7	215.4	177.6	203.8	159.0	57.6	166.3	155.1
91920_at	106.4	63.9	319.3	136.8	117.1	283.0	169.1	229.4	296.5	185.1	211.3	161.2	225.8	314.7	198.0	76.2	148.6	111.6
212157_at	49.0	150.0	180.0	204.4	171.0	151.2	72.2	50.0	90.7	49.0	50.0	171.5	61.9	112.7	50.0	115.5	50.0	61.1
202071_at	315.9	453.0	335.6	303.4	421.6	553.1	204.1	286.6	236.9	304.7	421.0	307.2	263.8	404.6	421.2	369.0	641.1	396.0
200958_s_at	1119.1	1137.1	744.2	954.4	1152.1	857.3	1099.4	904.1	1038.9	1222.3	603.7	611.9	984.1	512.4	522.5	1073.4	817.0	683.1
203666_at	49.0	167.5	274.5	137.3	50.0	140.8	64.4	85.0	191.1	83.0	50.0	137.1	50.0	95.9	118.8	50.0	50.0	185.2
218581_at	549.5	493.9	663.9	404.1	353.7	654.3	470.7	648.8	274.5	584.5	753.3	513.8	628.1	804.3	758.3	558.3	501.9	590.3
222216_s_at	648.9	605.1	793.9	447.5	731.4	875.6	705.2	677.5	988.8	606.0	600.7	745.9	639.8	624.1	863.2	682.0	484.3	1028.7
201093_x_at	654.5	532.4	504.1	677.8	862.3	368.7	591.1	823.0	577.6	348.1	671.3	741.0	430.0	672.2	558.3	657.6	597.6	590.3
221063_x_at	194.5	237.3	299.6	93.1	108.3	186.5	223.6	50.0	257.7	204.0	179.1	90.5	90.5	263.0	212.7	166.1	234.6	274.4
220212_s_at	355.0	298.3	366.3	337.5	250.3	180.4	354.8	304.9	200.7	274.2	240.1	427.8	326.0	338.2	281.3	246.9	379.7	303.4
218141_at	195.4	223.4	198.1	129.1	77.2	50.0	168.0	156.4	139.8	78.8	216.9	95.8	155.6	83.3	100.0	50.0	158.6	77.2
65493_at	147.2	147.4	79.9	50.0	148.4	160.0	114.1	167.1	190.8	71.1	173.8	65.9	152.1	93.5	176.7	99.6	186.0	201.4
219749_at	355.0	350.1	231.3	130.5	225.1	218.1	153.4	175.2	325.4	248.5	228.1	319.9	302.0	121.9	297.1	213.1	143.4	293.9
202675_at	412.4	179.4	337.1	353.8	569.1	318.2	254.6	295.0	335.1	373.0	338.9	278.3	348.6	433.1	391.3	240.7	301.2	328.7
218248_at	65.4	301.7	196.2	470.5	98.0	221.0	241.1	184.4	143.6	71.8	164.7	246.0	271.5	209.1	278.3	202.7	259.2	316.0
218895_at	92.9	217.8	201.4	177.6	50.0	151.1	141.9	77.6	199.8	127.1	50.0	53.3	132.5	88.1	106.6	50.0	109.4	214.9
202004_x_at	721.6	815.2	723.7	565.2	677.5	827.3	494.8	527.7	794.7	596.9	881.1	702.4	951.4	569.5	310.5	592.9	697.9	426.9
221528_s_at	49.0	50.0	187.9	309.4	197.9	133.8	180.2	124.1	185.0	101.2	182.3	50.0	137.0	63.7	134.5	209.6	283.6	206.9
219013_at	342.4	290.9	311.2	264.8	415.7	220.3	294.5	58.8	172.2	177.9	281.8	138.6	223.4	263.3	145.2	229.1	101.8	184.3
202026_at	421.5	358.2	285.9	459.0	359.8	278.9	384.1	170.1	441.6	442.7	387.5	324.2	409.1	415.2	312.5	443.4	379.8	386.5
219398_at	231.8	351.2	312.1	401.6	300.6	256.0	282.1	528.8	175.4	380.2	264.4	339.4	412.8	512.7	277.6	186.5	235.4	292.5
220144_s_at	155.9	259.5	50.0	174.0	152.2	166.4	192.5	82.7	181.2	144.2	144.7	155.7	134.1	64.9	53.7	50.0	50.0	50.0
203800_s_at	453.7	625.1	630.5	505.4	670.0	750.6	537.2	332.9	600.2	550.4	426.1	563.7	422.2	587.9	721.8	353.5	574.4	659.7
219805_at	78.5	158.3	50.6	328.7	100.6	198.4	65.1	273.7	189.6	57.8	116.3	50.0	105.2	80.1	50.0	69.8	180.4	141.1
222045_s_at	49.0	120.4	97.1	150.2	50.0	207.6	114.8	50.0	50.0	49.0	183.2	243.6	50.0	109.5	218.4	85.2	204.1	221.1
207707_s_at	893.2	1362.7	1083.6	781.3	941.9	932.3	1001.1	892.9	1123.9	1006.6	1057.3	1267.4	980.3	950.6	1167.3	748.1	1134.7	1108.8
219351_at	237.3	184.8	315.8	242.8	126.7	65.6	232.8	81.1	112.3	218.1	157.9	351.4	199.0	100.3	112.8	146.3	164.9	180.1
202061_s_at	1430.8	1340.5	1209.3	1289.1	1264.5	1339.7	1420.9	1468.2	1314.1	1454.1	1297.2	1300.6	1268.5	1105.6	968.8	1429.7	1689.0	1129.7
206049_at	49.0	221.6	50.0	50.0	72.8	57.8	50.0	89.0	165.3	66.3	65.0	128.7	150.3	123.2	209.6	166.3	50.0	90.6
35666_at	346.9	106.5	230.1	223.4	138.1	276.0	175.3	147.3	168.6	300.3	248.6	197.2	253.6	232.9	133.0	269.9	272.5	185.5
218012_at	154.4	185.7	86.8	220.4	149.6	55.8	216.6	50.0	180.3	254.5	163.4	50.0	125.7	138.5	266.9	123.0	95.4	165.0
205847_at	171.6	189.7	110.5	50.7	50.0	221.8	50.0	231.7	141.7	49.0	50.0	122.7	77.1	78.8	50.0	50.7	50.0	83.9
217744_s_at	986.9	555.1	371.6	949.6	698.8	844.1	1288.6	566.6	639.0	1379.0	819.1	627.4	1086.6	752.6	433.4	912.7	867.3	464.8
218523_at	433.6	413.1	213.4	359.6	366.4	117.3	332.7	474.1	195.8	247.4	316.6	159.6	216.6	339.1	208.5	309.1	190.8	102.9
219222_at	353.2	432.6	231.7	436.5	190.1	387.6	403.7	331.9	288.1	280.9	317.4	216.3	302.5	473.7	359.9	228.4	325.9	281.7
219543_at	168.4	318.9	275.3	320.9	303.7	200.0	208.9	176.0	339.7	288.6	335.5	172.0	315.3	229.5	252.3	333.7	266.3	255.9
217803_at	855.5	492.5	729.5	601.4	605.9	705.5	900.7	491.1	646.3	1187.4	556.6	701.3	1071.2	550.7	407.2	878.2	1005.9	477.9
209624_s_at	70.3	265.3	50.0	159.1	102.5	166.0	165.5	50.0	201.0	181.9	80.1	66.6	140.3	188.4	174.9	138.6	125.6	188.7
205733_at	49.0	213.5	50.0	50.0	50.0	125.5	74.5	50.0	165.5	49.0	50.0	50.0	72.3	95.6	138.7	156.1	68.8	149.7
220366_at	112.2	135.5	250.2	63.6	191.3	50.0	136.9	50.0	117.8	112.4	185.5	50.0	69.0	141.4	111.5	150.8	146.0	50.0
218176_at	292.8	221.4	251.5	204.0	215.3	203.5	297.4	175.2	249.9	278.9	127.8	243.4	305.4	274.7	309.6	421.0	222.1	256.8
212508_at	379.1	295.8	295.0	409.5	368.7	352.0	366.0	462.4	404.5	531.6	306.1	211.8	266.5	186.6	347.6	392.9	222.8	379.2
217730_at	262.8	275.9	319.5	300.0	483.6	344.3	266.8	81.4	327.9	467.6	216.9	324.7	438.0	220.2	153.4	238.2	280.7	465.4
217912_at	315.8	406.8	320.4	196.5	518.2	241.7	292.0	351.7	255.2	210.7	354.1	381.2	327.5	532.4	467.8	381.7	296.1	381.1
219401_at	219.9	274.3	202.3	64.5	50.0	255.9	118.8	50.0	176.3	99.8	197.7	79.4	66.1	273.7	204.3	72.2	50.0	238.5
201194_at	716.6	914.6	857.0	913.3	1088.7	580.5	740.7	873.9	537.8	945.1	949.5	493.9	934.6	769.1	901.0	685.9	673.8	658.4
203266_s_at	414.5	283.5	403.1	340.0	284.6	325.4	343.6	474.1	386.1	279.0	455.5	365.4	376.1	372.1	417.4	290.7	305.0	236.8
220631_at	136.3	50.0	227.6	180.9	162.7	181.9	117.3	50.0	50.0	160.6	78.2	101.2	113.7	50.0	142.4	114.7	174.7	174.3
200631_s_at	1680.2	1671.5	2844.9	1763.0	1909.3	3103.8	1941.2	1486.5	2537.1	2115.1	1715.6	2532.3	2080.0	1981.9	2954.5	2280.5	1978.8	2836.2
202179_at	309.0	235.5	173.1	385.0	218.6	273.9	312.5	417.9	356.6	254.1	364.9	321.1	238.2	397.8	356.6	265.9	389.1	362.0
221768_at	289.7	184.1	104.2	127.5	282.9	169.7	279.1	304.2	296.7	296.3	380.3	209.9	232.1	87.9	216.3	299.8	174.9	144.5
202167_s_at	276.5	330.1	416.4	419.1	402.0	443.8	269.8	513.7	356.3	322.4	179.1	292.3	359.9	392.2	429.8	243.4	334.0	421.3
218409_s_at	524.5	362.9	481.8	345.6	331.2	494.5	383.6	355.0	433.8	327.1	629.9	363.4	394.0	435.6	621.6	369.0	501.2	382.1
218605_at	389.8	505.1	538.8	516.4	395.5	499.7	499.4	454.2	652.7	471.8	414.4	534.2	497.4	499.6	412.9	596.9	671.2	599.8
218667_at	426.0	433.5	353.9	437.7	254.2	368.8	399.5	543.5	205.6	223.1	346.2	329.1	380.1	283.7	239.8	462.9	286.1	330.5
202037_s_at	172.5	50.0	191.5	140.1	131.7	295.8	141.2	138.1	313.0	131.4	159.6	368.0	280.6	352.0	265.9	218.1	188.8	309.2
221701_s_at	487.3	486.2	540.4	375.8	341.4	516.3	587.6	390.1	560.0	371.4	514.7	575.6	407.9	749.4	468.7	470.2	478.0	533.4
218459_at	401.7	626.2	408.9	327.0	344.4	303.8	454.3	206.0	374.4	359.2	299.5	225.5	338.8	356.1	447.6	389.9	460.0	436.2
220587_s_at	257.3	349.4	294.3	441.3	277.8	209.0	382.0	403.6	327.1	265.5	438.8	221.3	160.9	370.3	344.6	262.9	341.8	240.1
219165_at	237.8	262.2	260.0	302.0	309.4	384.0	299.8	390.7	208.5	200.4	257.3	194.3	332.3	341.5	380.4	320.9	240.9	313.2
201742_x_at	1538.5	1308.0	996.9	1286.2	1132.7	1164.4	1465.5	933.6	1004.6	1583.1	1056.8	723.5	1772.9	1106.6	1152.6	1318.9	1389.0	781.7
200754_x_at	2624.2	3206.0	2595.7	2238.6	2295.6	3004.2	1782.2	1821.5	2233.4	2676.7	3039.8	2670.7	2993.1	3389.5	3330.5	2470.7	2178.9	3347.4
208672_s_at	1167.6	756.5	834.2	1525.8	1112.6	1014.9	1372.1	994.4	1560.3	1427.0	963.8	1305.1	1305.9	853.8	863.6	970.5	1124.0	1390.9
219610_at	184.3	157.7	207.3	275.2	245.4	343.5	191.2	165.8	385.0	161.0	171.1	410.4	231.4	223.4	204.4	293.3	286.0	225.6
218686_s_at	184.3	310.0	50.0	257.6	221.4	50.0	220.2	306.0	153.5	49.0	221.1	50.0	233.2	117.2	51.0	191.7	207.9	50.0
201696_at	541.3	591.0	475.7	505.5	571.6	400.5	514.3	446.3	565.8	460.2	546.2	559.8	542.0	520.7	784.0	465.7	380.0	567.8
212266_s_at	2107.0	2557.2	2023.1	3396.9	2913.7	1947.0	2658.5	2168.9	1786.2	2053.4	2285.0	1977.4	3182.5	2627.8	1914.7	2310.3	2437.5	2012.5
208804_s_at	1075.3	925.6	1250.6	1308.4	994.2	1256.8	1030.8	1186.4	1156.8	1247.8	984.4	1302.6	1234.0	1187.4	1272.8	1162.3	1179.0	1214.6
218889_at	440.6	296.7	333.8	387.3	421.0	259.0	336.3	83.9	399.3	383.7	102.3	291.6	296.5	205.5	287.8	476.3	383.5	415.7
218255_s_at	404.1	153.6	253.0	277.7	157.8	313.3	189.6	381.0	202.9	190.8	184.9	315.0	214.0	206.0	164.6	205.2	191.7	276.0
214141_x_at	1163.1	1183.7	1562.9	1633.2	1401.7	1540.8	1470.1	1219.5	2025.8	1673.5	1641.2	1503.5	1659.8	2119.2	2121.6	2059.5	1314.9	1942.2
219084_at	62.6	50.0	79.3	173.0	124.7	50.0	175.9	63.1	105.2	49.0	129.7	50.0	135.3	211.7	111.9	109.2	206.8	182.6
202774_s_at	418.6	335.7	463.3	346.5	329.1	352.5	326.0	285.9	438.8	407.8	478.0	428.1	283.6	269.8	436.1	342.1	272.1	475.7
200893_at	1634.7	1022.5	1320.4	1561.8	1421.3	1304.7	1563.4	942.0	1767.9	1739.3	1457.3	1372.2	1601.3	1076.0	1479.7	1890.8	1820.2	1923.2
213444_at	59.2	318.9	50.0	87.6	134.9	59.7	60.1	206.0	54.3	51.9	50.0	197.3	168.6	55.7	178.9	50.2	88.9	174.3
213737_x_at	685.4	380.8	390.3	604.8	231.2	283.7	699.4	471.3	384.0	977.9	427.5	461.4	727.3	73.9	258.7	768.0	419.2	447.6
218436_at	277.9	278.8	94.9	199.2	308.7	305.0	162.8	155.1	210.8	148.3	308.3	161.5	223.0	154.0	150.8	236.7	249.9	208.0
215549_x_at	239.8	266.9	98.7	349.9	78.8	281.9	252.0	218.7	277.8	141.8	308.9	176.1	186.7	230.1	184.1	225.1	254.7	167.0
207289_at	141.2	274.1	57.5	284.5	50.0	159.3	98.6	327.6	138.1	142.6	50.0	117.3	97.3	50.0	50.0	77.6	149.9	229.0
214354_x_at	169.8	224.3	66.8	193.4	144.9	72.5	50.0	271.9	229.7	49.0	135.3	169.9	50.0	168.0	231.6	224.7	50.0	68.8
219628_at	180.9	70.9	208.7	164.1	215.3	54.2	122.0	152.1	50.0	140.0	167.9	341.5	140.0	82.8	193.0	169.9	219.3	113.5
217781_s_at	145.5	80.3	176.4	235.3	172.1	192.8	131.9	284.1	203.6	227.9	114.0	50.0	166.0	122.9	226.4	193.3	86.3	262.7
211729_x_at	1325.6	1241.8	1070.2	1501.6	1306.7	1263.2	1639.8	1437.2	1252.1	1515.7	1125.4	918.6	1765.2	1586.8	1193.6	1659.7	1375.6	1437.0
38691_s_at	49.0	165.1	50.0	68.1	59.7	84.2	50.0	176.5	86.4	159.8	175.8	78.9	91.2	185.3	50.0	106.0	50.0	50.0
218373_at	184.9	195.6	186.6	278.6	298.8	84.7	213.2	124.4	184.7	192.5	121.4	137.2	217.0	298.9	243.7	212.8	292.0	197.1
221855_at	303.9	451.5	624.1	340.9	346.2	553.7	392.7	624.9	415.0	511.1	317.6	282.2	327.7	536.8	480.4	448.8	501.2	465.7
210307_s_at	49.0	154.8	59.2	145.8	50.0	50.0	50.0	50.0	179.5	139.9	50.0	50.0	83.0	75.7	181.9	98.1	214.9	157.0
218950_at	154.8	148.3	227.9	148.3	73.6	263.6	150.3	50.0	165.7	209.7	82.2	99.3	105.0	245.4	50.0	191.2	50.0	237.8
218962_s_at	283.4	230.6	209.5	208.5	259.6	142.3	264.9	251.0	217.2	272.5	200.2	149.2	244.7	62.2	174.1	305.8	277.0	189.7
219678_x_at	279.2	172.9	124.7	376.5	162.6	346.1	229.1	313.6	348.2	278.4	199.8	197.8	93.8	204.7	191.5	163.5	232.1	169.6
218144_s_at	211.7	593.0	339.7	360.3	408.0	280.1	460.5	352.8	330.6	397.5	322.9	268.5	219.4	383.7	206.6	301.0	371.5	313.1
218838_s_at	214.5	342.7	329.0	434.6	274.5	233.8	276.7	243.1	473.3	232.8	261.8	421.0	208.9	334.5	278.6	252.9	326.3	312.8
218249_at	588.5	434.2	765.7	521.2	544.6	620.2	427.1	650.3	767.9	419.7	604.6	531.9	552.0	581.3	687.3	679.7	509.6	701.8
201739_at	401.2	417.4	555.1	365.9	352.1	665.8	399.7	301.9	479.8	303.8	627.8	806.1	348.2	392.8	487.7	286.2	389.0	442.8
35626_at	248.1	381.9	275.9	201.6	113.2	187.8	255.0	379.5	318.8	127.8	330.2	385.2	163.5	323.3	288.6	173.8	196.8	254.5
201396_s_at	206.3	207.0	187.8	110.1	184.4	50.0	113.6	194.8	89.2	128.5	94.2	51.2	136.3	77.0	60.4	125.9	84.0	65.0
202201_at	2896.4	2914.0	2750.9	2541.5	3241.9	2358.7	2873.9	2783.1	2350.7	2734.9	3169.3	2621.0	2741.3	3814.6	3159.3	2768.1	2592.5	2832.5
201312_s_at	738.7	359.5	491.3	634.7	653.2	567.1	1028.9	566.9	931.3	811.1	716.4	444.0	774.3	338.7	370.6	880.6	711.5	425.3
35776_at	89.6	115.3	272.8	378.2	240.5	363.8	238.2	323.3	336.6	304.5	234.1	236.7	108.5	222.7	113.1	123.6	173.2	198.9
201851_at	180.3	109.9	90.0	130.1	201.4	245.0	163.9	93.9	195.8	113.8	189.6	50.0	57.0	244.3	141.9	285.8	122.1	266.9
220352_x_at	141.6	104.7	158.0	50.0	218.2	251.1	123.1	441.0	187.1	233.9	275.9	201.3	182.1	254.9	119.3	211.9	262.4	86.4
211456_x_at	868.9	834.1	1071.0	866.8	701.4	1089.2	821.4	804.7	1738.3	18253.1	22562.1	19482.2	18674.2	24609.8	18323.4	14719.0	7485.4	9287.7
219070_s_at	173.2	357.0	279.7	289.4	147.4	324.0	236.3	50.0	192.1	108.4	50.0	50.0	159.3	355.1	196.3	280.7	190.6	312.9
203459_s_at	381.2	210.8	392.6	381.6	340.5	331.2	348.1	519.8	258.5	266.7	622.7	428.5	407.3	453.5	452.6	353.8	520.9	563.9
204657_s_at	223.5	153.4	223.8	412.0	375.8	315.1	351.8	267.3	184.5	221.2	317.6	175.5	303.0	476.8	302.6	241.3	225.2	151.2
214853_s_at	2810.6	2662.4	3015.5	2472.6	2856.1	2840.3	2968.0	2441.3	2830.6	2748.5	2391.5	2772.0	2954.5	2970.3	3739.1	3249.1	2191.9	2994.8
221519_at	240.1	516.3	436.0	295.2	454.7	505.0	415.0	483.0	281.6	270.9	268.2	391.0	322.8	553.2	393.6	448.0	302.4	255.4
215749_s_at	155.3	227.6	50.0	172.6	157.5	50.9	154.5	278.0	337.3	126.9	314.2	248.7	137.3	106.7	94.9	247.2	150.7	247.3
209980_s_at	49.0	247.4	50.0	50.0	105.8	50.0	188.6	50.0	81.6	78.1	152.9	50.0	169.6	244.5	140.9	151.4	50.0	50.0
217802_s_at	1015.8	509.1	811.9	1074.0	1554.7	1184.6	747.2	710.8	1442.9	950.9	837.0	1272.3	1164.4	906.8	903.1	895.5	1289.6	1017.5
214096_s_at	2011.0	2026.8	2485.9	1807.5	2117.0	1739.9	2374.6	2025.5	1675.4	1808.7	2433.3	1884.7	2080.6	3050.4	2420.8	2307.3	2010.2	2005.2
222138_s_at	460.3	606.9	511.1	517.8	516.7	493.1	476.9	522.9	423.4	216.2	315.9	507.9	381.6	695.2	585.3	407.6	416.6	312.3
218366_x_at	553.3	690.3	579.6	506.0	747.3	406.5	584.2	557.5	610.3	491.5	774.6	566.8	624.9	560.2	733.0	518.3	589.4	451.2
202323_s_at	248.8	294.9	244.9	227.9	270.2	164.8	154.6	348.4	182.7	169.4	295.5	163.5	223.1	188.0	118.1	255.1	268.7	295.1
218109_s_at	410.2	250.5	383.4	297.5	456.3	419.7	348.8	489.3	393.4	374.9	351.3	322.5	329.2	258.4	249.9	355.0	221.8	370.3
64899_at	160.8	217.6	156.0	66.9	66.0	173.4	113.7	103.0	72.5	211.5	69.2	301.6	78.8	216.3	207.8	103.8	50.6	213.8
205596_s_at	250.4	167.1	224.3	200.7	148.5	165.8	118.4	131.7	224.7	235.9	210.1	175.5	117.1	156.9	147.4	178.4	87.2	269.7
218788_s_at	264.9	271.4	229.3	376.0	250.9	379.3	438.0	375.1	277.3	240.6	430.1	150.4	289.1	441.5	381.8	309.9	307.6	414.0
217891_at	327.6	239.8	312.3	306.7	215.6	431.9	402.2	479.7	294.1	225.1	321.0	418.4	261.2	668.6	503.2	247.8	209.7	311.0
217853_at	1352.4	1134.4	1484.6	1076.8	1340.3	1720.7	1190.2	1134.3	1353.1	1033.4	1039.0	1389.2	1289.3	1424.4	2043.9	1111.0	1153.0	1313.9
219377_at	160.3	280.3	229.3	220.0	113.4	287.7	134.0	200.7	124.3	117.1	194.3	94.3	228.4	167.7	209.4	154.6	223.2	80.9
212345_s_at	491.3	517.6	476.8	726.1	646.3	722.6	634.7	576.1	698.5	536.8	439.5	483.5	509.3	636.7	332.6	538.9	704.0	561.6
218370_s_at	61.1	249.8	228.0	50.0	222.4	50.0	173.8	172.9	62.7	149.6	95.4	166.6	250.5	203.8	122.6	173.7	202.8	98.5
219092_s_at	122.2	171.8	50.0	229.4	50.0	55.8	89.8	222.0	140.0	49.0	214.9	239.6	140.4	50.0	221.1	101.4	64.8	50.0
218165_at	413.7	347.2	363.4	298.7	412.8	447.9	400.8	388.6	475.7	423.7	391.1	267.2	608.5	380.5	470.2	341.2	464.4	426.0
202981_x_at	599.4	291.8	382.0	548.2	460.8	304.7	356.3	205.8	505.4	470.6	502.1	366.7	455.1	771.9	389.9	406.5	357.8	229.7
217925_s_at	228.0	318.7	50.0	165.0	144.8	200.2	199.5	70.7	50.0	157.2	76.0	175.8	110.9	177.2	115.3	159.8	164.9	73.9
218262_at	239.5	323.6	275.3	254.5	231.9	207.6	223.6	298.1	226.4	140.1	246.5	117.9	164.1	247.8	240.2	106.9	177.4	134.2
218618_s_at	646.8	861.0	756.5	541.6	737.8	698.4	742.2	461.6	783.4	619.4	747.1	647.7	716.1	833.4	982.8	589.2	647.1	892.0
209339_at	152.5	218.9	50.0	59.4	241.2	233.5	132.6	185.4	50.0	65.7	154.9	122.9	50.0	266.4	124.7	167.0	133.7	50.0
218421_at	366.4	260.4	388.5	195.1	304.0	276.0	268.0	288.4	227.0	256.8	212.0	422.4	327.7	455.1	365.5	268.6	200.9	253.0
219361_s_at	205.6	268.9	192.8	454.6	359.8	59.8	257.7	396.2	331.7	242.3	107.8	225.8	239.3	270.1	104.5	399.7	151.9	194.1
219286_s_at	357.0	541.4	362.2	272.2	375.4	298.1	339.2	175.2	179.5	323.2	231.1	211.7	193.2	196.1	241.2	268.7	245.0	211.1
218648_at	758.7	523.7	787.4	717.9	639.5	902.9	650.7	809.0	648.9	817.2	628.0	530.3	805.5	591.2	679.9	624.7	546.4	576.9
218719_s_at	49.0	166.4	146.7	50.0	50.0	68.3	152.9	94.4	56.8	49.0	50.0	50.0	112.4	50.0	255.4	162.9	50.0	112.6
218268_at	304.5	134.6	155.0	254.9	331.4	226.2	370.8	107.3	307.2	238.5	237.9	146.5	237.2	239.4	212.3	303.7	202.6	229.5
218180_s_at	326.6	297.8	409.7	294.2	374.4	463.9	430.4	415.3	478.5	402.0	300.4	555.8	487.7	487.9	477.0	454.9	316.3	338.8
46142_at	132.6	95.3	235.7	64.4	184.6	263.6	235.4	141.9	116.4	126.9	156.4	269.3	167.1	151.6	201.6	177.2	81.9	258.0
219611_s_at	259.5	361.3	159.0	194.4	159.7	181.7	124.9	63.3	239.4	53.5	236.2	192.4	189.7	217.7	249.1	88.7	51.0	96.7
